date,repo,number,title,pr_type,fix_source,issue_number,issue_author,url
2026-08-04,fullsend,5875,feat(#2113): extend URL support to plugins harness field,feat,,,,https://github.com/fullsend-ai/fullsend/pull/5875
2026-08-04,fullsend,5874,feat(#5873): wire Vertex AI inference credentials for GitLab agents,feat,,,,https://github.com/fullsend-ai/fullsend/pull/5874
2026-08-04,fullsend,5871,"ci(#5830): pass explicit repos: [""*""] in e2e token mint",ci,,,,https://github.com/fullsend-ai/fullsend/pull/5871
2026-08-04,fullsend,5857,chore(deps): update docker/metadata-action action to v6.2.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/5857
2026-08-04,fullsend,5856,feat(#5854): decouple per-repo enrollment from ALLOWED_ORGS,feat,,,,https://github.com/fullsend-ai/fullsend/pull/5856
2026-08-04,fullsend,5836,chore(#5824): remove CUSTOM_BASE overlay loop from reusable workflows,chore,,,,https://github.com/fullsend-ai/fullsend/pull/5836
2026-08-04,fullsend,5697,chore(#5694): remove deprecated customized/ scaffold,chore,,,,https://github.com/fullsend-ai/fullsend/pull/5697
2026-08-04,fullsend,5665,test(#3732): add kill switch and CEL is_fork exclusion to fork dispatch contract,test,,,,https://github.com/fullsend-ai/fullsend/pull/5665
2026-08-04,fullsend,5562,fix(telemetry)!: respect OTEL variables default behaviour,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/5562
2026-08-04,fullsend,5016,docs(#4718): add ADR 0072 for the pre-script output protocol,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5016
2026-08-05,fullsend,5941,docs: add Kiro Crew to landscape analysis,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5941
2026-08-05,fullsend,5933,docs(#5932): state that unmerged ADRs can be edited without revision annotations,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5933
2026-08-05,fullsend,5931,feat(#5929): enable status comments for GitLab agent runs,feat,,,,https://github.com/fullsend-ai/fullsend/pull/5931
2026-08-05,fullsend,5926,docs(#5925): fix stale OTEL scoped-forwarding example in workflow-contracts.md,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5926
2026-08-05,fullsend,5922,chore(skills): remove unused spec-* planning skills,chore,,,,https://github.com/fullsend-ai/fullsend/pull/5922
2026-08-05,fullsend,5918,fix(#5917): fetch forge-specific skills and host_files from URL bases,fix,core,5917,ggallen,https://github.com/fullsend-ai/fullsend/pull/5918
2026-08-05,fullsend,5916,feat(#5838): separate workflow-host allow-list from caller allow-list,feat,,,,https://github.com/fullsend-ai/fullsend/pull/5916
2026-08-05,fullsend,5914,fix(#5912): GitLab WIF install/uninstall cleanup and edge cases,fix,core,5912,ggallen,https://github.com/fullsend-ai/fullsend/pull/5914
2026-08-05,fullsend,5887,fix(#5886): forward missing OTEL variables in managed workflows,fix,core,5886,rh-hemartin,https://github.com/fullsend-ai/fullsend/pull/5887
2026-08-05,fullsend,5866,chore(#5864)!: remove migrate-customizations command,chore,,,,https://github.com/fullsend-ai/fullsend/pull/5866
2026-08-05,fullsend,5753,docs(#5751): document compose/diff bidirectional invariant,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5753
2026-08-05,fullsend,5689,docs(roadmap): August 2026 planning refresh,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5689
2026-08-05,fullsend,5641,feat(skills): add /nextwork readiness queue,feat,,,,https://github.com/fullsend-ai/fullsend/pull/5641
2026-08-05,fullsend,5563,fix(#5466): create scaffold branch from upstream HEAD on forks,fix,external,5466,TomasTomecek,https://github.com/fullsend-ai/fullsend/pull/5563
2026-08-05,fullsend,5461,feat(compose): resolve local profiles and providers in base harness (#5240),feat,,,,https://github.com/fullsend-ai/fullsend/pull/5461
2026-08-06,fullsend,5969,docs(#5968): remove inaccurate BLOCKED verdict from network debugging examples,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5969
2026-08-06,fullsend,5966,fix(#5965): scope lint-md-links hook to only staged .md files,fix,core,5965,rh-hemartin,https://github.com/fullsend-ai/fullsend/pull/5966
2026-08-06,fullsend,5963,chore(deps): update dependency mermaid to v11.16.1,chore,,,,https://github.com/fullsend-ai/fullsend/pull/5963
2026-08-06,fullsend,5962,"feat(#5958): GitLab scaffold dynamic job names, WIF fixes, resource group self-heal",feat,,,,https://github.com/fullsend-ai/fullsend/pull/5962
2026-08-06,fullsend,5953,feat(#4912): add --config and --config-hash preset install flags,feat,,,,https://github.com/fullsend-ai/fullsend/pull/5953
2026-08-06,fullsend,5945,feat(#5833): add repo-level foreign allow-list for mint,feat,,,,https://github.com/fullsend-ai/fullsend/pull/5945
2026-08-06,fullsend,5940,chore(deps): update dependency @anthropic-ai/claude-code to v2.1.223,chore,,,,https://github.com/fullsend-ai/fullsend/pull/5940
2026-08-06,fullsend,5936,docs(#5935): document local OpenShell debugging artifacts,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5936
2026-08-06,fullsend,5905,chore(deps): update registry.access.redhat.com/ubi10/go-toolset docker digest to 1f675b8,chore,,,,https://github.com/fullsend-ai/fullsend/pull/5905
2026-08-06,fullsend,5888,docs(tracing): split tracing docs by audience,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5888
2026-08-06,fullsend,5685,docs(#553): add ADR 0076 for slash command entity-context separation,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5685
2026-08-07,fullsend,6008,ci(#6005): extend triage dispatch polling to 120s,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6008
2026-08-07,fullsend,5999,docs(testing-agents): the sample-size cost of statistical significance,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5999
2026-08-07,fullsend,5992,test(#5987): add behaviour coverage for code applier branch handling,test,,,,https://github.com/fullsend-ai/fullsend/pull/5992
2026-08-07,fullsend,5978,fix: resolve relative plugin paths from URL-sourced harnesses,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/5978
2026-08-07,fullsend,5972,chore(docs): delete plans and superpower stuff,chore,,,,https://github.com/fullsend-ai/fullsend/pull/5972
2026-08-07,fullsend,5934,refactor: move VitePress config from website/ to docs/,other,,,,https://github.com/fullsend-ai/fullsend/pull/5934
2026-08-07,fullsend,5921,chore(deps): update registry.access.redhat.com/ubi10/ubi docker digest to aad065f,chore,,,,https://github.com/fullsend-ai/fullsend/pull/5921
2026-08-07,fullsend,5851,ci(renovate): auto-update SHA256 checksums for tirith and cosign,ci,,,,https://github.com/fullsend-ai/fullsend/pull/5851
2026-08-07,fullsend,5578,fix(#5575): match linked-PR closing keywords instead of substring search,fix,core,5575,waynesun09,https://github.com/fullsend-ai/fullsend/pull/5578
2026-08-07,fullsend,5573,fix(dispatch): pass pr-head-sha to action.yml in harness-run job,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/5573
2026-08-07,fullsend,5420,fix(#5254): skip redundant uploads for already-uploaded skill paths,fix,core,5254,waynesun09,https://github.com/fullsend-ai/fullsend/pull/5420
2026-08-08,fullsend,6011,chore(deps): update dependency @anthropic-ai/claude-code to v2.1.226,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6011
2026-08-09,fullsend,6015,chore(deps): update dependency eslint to v10.8.1,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6015
2026-08-09,fullsend,5950,feat(#5632): support --pem-dir for CF mint deploy (PEM bootstrap parity),feat,,,,https://github.com/fullsend-ai/fullsend/pull/5950
2026-08-09,fullsend,5373,docs(#5372): add escalation ladder for core agent changes,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5373
2026-08-10,fullsend,6074,feat(#5959): consolidate GitLab poll into single auto-promoting schedule,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6074
2026-08-10,fullsend,6068,fix(#6061): use direct scaffold delivery in non-GitHub forge test,fix,core,6061,ralphbean,https://github.com/fullsend-ai/fullsend/pull/6068
2026-08-10,fullsend,6049,feat(#6045): expose FULLSEND_ROLE and FULLSEND_SLUG as sandbox env vars,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6049
2026-08-10,fullsend,6048,feat(#6041): add per-actor role lookup to overcome group pagination cap,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6048
2026-08-10,fullsend,6028,ci(#6026): route actor PAT secrets into behaviour job,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6028
2026-08-10,fullsend,6022,feat(#2680): add mint delete command to tear down mint infrastructure,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6022
2026-08-10,fullsend,6019,fix(deps): update module github.com/knights-analytics/hugot to v0.7.7,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/6019
2026-08-10,fullsend,6016,chore(deps): update dependency sigstore/cosign to v3.1.3,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6016
2026-08-10,fullsend,6003,feat(#3376): differentiate scaffold PR titles for upgrades vs installs,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6003
2026-08-10,fullsend,6000,chore(deps): update experiments digest to 931aee0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6000
2026-08-10,fullsend,5997,feat(#5994): add status_notifications support to per-repo config,feat,,,,https://github.com/fullsend-ai/fullsend/pull/5997
2026-08-10,fullsend,5993,refactor(#5988): introduce tracker.Client interface with forge adapter,other,,,,https://github.com/fullsend-ai/fullsend/pull/5993
2026-08-10,fullsend,5955,docs(#5952): remove stale customized/ directory references,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5955
2026-08-11,fullsend,6112,ci(e2e): delete leaked repo-level FULLSEND_MINT_URL from test-repo,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6112
2026-08-11,fullsend,6102,docs(#6092): add local testing section to Jira integration guide,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6102
2026-08-11,fullsend,6100,docs(#6093): document dispatches.json record schema,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6100
2026-08-11,fullsend,6098,docs(#6091): clarify event semantics and Jira output limitations,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6098
2026-08-11,fullsend,6096,docs(#6089): clarify --jira-project is required for slash commands,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6096
2026-08-11,fullsend,6070,docs(#6063): add pull_request_target secrets security section to ci-workflows.md,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6070
2026-08-11,fullsend,6047,chore(deps): update registry.access.redhat.com/ubi10/go-toolset docker digest to cc3a002,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6047
2026-08-11,fullsend,6044,ci(#6034): enable auto-merge for Renovate submodule bumps,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6044
2026-08-11,fullsend,6038,ci(vouch): add Slack notification for new vouch requests,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6038
2026-08-11,fullsend,6037,ci(#5346): add CF Worker preview mint to BT driver,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6037
2026-08-11,fullsend,6021,chore(deps): update registry.access.redhat.com/ubi10/ubi docker digest to ccb838d,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6021
2026-08-11,fullsend,5996,feat(#5989): Jira comment write support + tracker.Client for Jira,feat,,,,https://github.com/fullsend-ai/fullsend/pull/5996
2026-08-11,fullsend,5976,feat(#4976): store mint and inference settings in per-repo config,feat,,,,https://github.com/fullsend-ai/fullsend/pull/5976
2026-08-11,fullsend,5975,ci(mint): pin setup-go and setup-node for CF Worker tests,ci,,,,https://github.com/fullsend-ai/fullsend/pull/5975
2026-08-11,fullsend,5736,feat(#3697): add on_failure mode for comment.completion status notifications,feat,,,,https://github.com/fullsend-ai/fullsend/pull/5736
2026-06-27,agents,3,fix(#1): update harness dest paths and restructure for forge,fix,core,1,ggallen,https://github.com/fullsend-ai/agents/pull/3
2026-06-27,agents,2,chore: update fullsend shim workflow,chore,,,,https://github.com/fullsend-ai/agents/pull/2
2026-06-30,agents,4,feat: add role and slug to triage harness,feat,,,,https://github.com/fullsend-ai/agents/pull/4
2026-07-01,agents,9,feat(triage): use validation_loop.schema for output schema resolution,feat,,,,https://github.com/fullsend-ai/agents/pull/9
2026-07-01,agents,8,sync: port triage agent changes from scaffold,other,,,,https://github.com/fullsend-ai/agents/pull/8
2026-07-01,agents,7,Move gcp-vertex.env to common/env/,other,,,,https://github.com/fullsend-ai/agents/pull/7
2026-07-01,agents,6,Add shared GCP Vertex AI env template,other,,,,https://github.com/fullsend-ai/agents/pull/6
2026-07-01,agents,5,chore: update fullsend shim workflow,chore,,,,https://github.com/fullsend-ai/agents/pull/5
2026-07-02,agents,19,docs(#17): add skill resolution section to AGENTS.md,docs,,,,https://github.com/fullsend-ai/agents/pull/19
2026-07-02,agents,12,"feat: extract code, fix, review, retro, prioritize agents from fullsend",feat,,,,https://github.com/fullsend-ai/agents/pull/12
2026-07-06,agents,25,feat: add release workflow for version tag sync,feat,,,,https://github.com/fullsend-ai/agents/pull/25
2026-07-06,agents,24,fix(#22): enforce structured output in code agent,fix,core,22,waynesun09,https://github.com/fullsend-ai/agents/pull/24
2026-07-06,agents,21,docs(#20): annotate customer-research as extension point in prioritize.md,docs,,,,https://github.com/fullsend-ai/agents/pull/21
2026-07-07,agents,40,fix(triage): enforce question action and label consistency,fix,unlinked,,,https://github.com/fullsend-ai/agents/pull/40
2026-07-07,agents,32,"docs: add CLAUDE.md, COMMITS.md, CONTRIBUTING.md, LICENSE, and repo workflows",docs,,,,https://github.com/fullsend-ai/agents/pull/32
2026-07-07,agents,29,chore: add pre-commit linters and CI lint workflow,chore,,,,https://github.com/fullsend-ai/agents/pull/29
2026-07-07,agents,27,chore: add CODEOWNERS file,chore,,,,https://github.com/fullsend-ai/agents/pull/27
2026-07-08,agents,78,ci(functional-tests): add config.yaml for local agent resolution,ci,,,,https://github.com/fullsend-ai/agents/pull/78
2026-07-08,agents,76,ci(functional-tests): fix OpenShell CLI asset name,ci,,,,https://github.com/fullsend-ai/agents/pull/76
2026-07-08,agents,73,ci(functional-tests): fix fullsend version check command,ci,,,,https://github.com/fullsend-ai/agents/pull/73
2026-07-08,agents,62,fix(#61): add summary length guidance and increase schema limit,fix,bot,61,fullsend-ai-retro[bot],https://github.com/fullsend-ai/agents/pull/62
2026-07-08,agents,59,"fix(retro): prohibit filing ""evidence for"" issues",fix,core,3617,rh-hemartin,https://github.com/fullsend-ai/agents/pull/59
2026-07-08,agents,41,fix: fall back to workspace scripts dir for script companions,fix,bot,3069,fullsend-ai-retro[bot],https://github.com/fullsend-ai/agents/pull/41
2026-07-08,agents,37,ci: add Makefile and workflow for agent script tests,ci,,,,https://github.com/fullsend-ai/agents/pull/37
2026-07-08,agents,35,fix(prioritize): inline CSMA library into post-script,fix,unlinked,,,https://github.com/fullsend-ai/agents/pull/35
2026-07-08,agents,31,ci(eval): add functional tests for triage agent,ci,,,,https://github.com/fullsend-ai/agents/pull/31
2026-07-08,agents,15,docs(#14): remove broken links to fullsend-ai/fullsend guides,docs,,,,https://github.com/fullsend-ai/agents/pull/15
2026-07-09,agents,89,ci(e2e-auth): trust fullsend-ai-coder[bot] for functional tests,ci,,,,https://github.com/fullsend-ai/agents/pull/89
2026-07-09,agents,84,fix(#83): use correct variable in new issues confidence gate,fix,bot,83,fullsend-ai-retro[bot],https://github.com/fullsend-ai/agents/pull/84
2026-07-09,agents,80,ci(script-test): install yq in test workflow,ci,,,,https://github.com/fullsend-ai/agents/pull/80
2026-07-09,agents,10,feat(agents): add scribe agent,feat,,,,https://github.com/fullsend-ai/agents/pull/10
2026-07-10,agents,98,fix(#97): correct fallback target and stale repo reference in retro-analysis skill,fix,bot,97,fullsend-ai-retro[bot],https://github.com/fullsend-ai/agents/pull/98
2026-07-10,agents,96,fix(#95): apply bug label for bug-category issues,fix,core,95,rh-hemartin,https://github.com/fullsend-ai/agents/pull/96
