date,repo,type,event,number,title,url
2026-07-17,.fullsend,pr,opened,125,"chore(deps): update fullsend-ai/agents digest to 6565264",https://github.com/fullsend-ai/.fullsend/pull/125
2026-07-17,.fullsend,pr,opened,124,"chore(deps): update fullsend-ai/agents digest to def8cb5",https://github.com/fullsend-ai/.fullsend/pull/124
2026-07-17,.fullsend,pr,merged,124,"chore(deps): update fullsend-ai/agents digest to def8cb5",https://github.com/fullsend-ai/.fullsend/pull/124
2026-07-17,.fullsend,pr,merged,123,"chore: auto-merge renovate PRs for agents digest bumps",https://github.com/fullsend-ai/.fullsend/pull/123
2026-07-17,.fullsend,pr,merged,122,"chore: disconnect from fullsend agent pipeline",https://github.com/fullsend-ai/.fullsend/pull/122
2026-07-17,.fullsend,issue,opened,126,"Post-review script uses config repo SHA as commit_id for comment-triggered reviews",https://github.com/fullsend-ai/.fullsend/issues/126
2026-07-17,experiments,pr,opened,44,"docs: annotate experiment 0021 with post-v2.1.119 corrections",https://github.com/fullsend-ai/experiments/pull/44
2026-07-17,experiments,pr,merged,44,"docs: annotate experiment 0021 with post-v2.1.119 corrections",https://github.com/fullsend-ai/experiments/pull/44
2026-07-17,experiments,pr,merged,41,"chore: update fullsend shim workflow",https://github.com/fullsend-ai/experiments/pull/41
2026-07-17,agents,pr,opened,253,"fix(#250): remove unexecutable gh api fallback from review sub-agent prompts",https://github.com/fullsend-ai/agents/pull/253
2026-07-17,agents,pr,opened,249,"docs(eval): add README for running evals locally",https://github.com/fullsend-ai/agents/pull/249
2026-07-17,agents,pr,opened,248,"docs(eval): document required env vars and token scopes",https://github.com/fullsend-ai/agents/pull/248
2026-07-17,agents,pr,opened,243,"fix(#242): add -- separator to grep calls in test helpers",https://github.com/fullsend-ai/agents/pull/243
2026-07-17,agents,pr,merged,196,"fix(#194): skip ready-for-merge label on draft PRs",https://github.com/fullsend-ai/agents/pull/196
2026-07-17,agents,pr,merged,173,"fix(policies): allow POST /graphql in agent sandbox policies",https://github.com/fullsend-ai/agents/pull/173
2026-07-17,agents,pr,merged,172,"perf(#1924): pass source file contents to review sub-agents",https://github.com/fullsend-ai/agents/pull/172
2026-07-17,agents,pr,closed,222,"fix(review): detect submodule bumps and downgrade approve to comment",https://github.com/fullsend-ai/agents/pull/222
2026-07-17,agents,issue,opened,271,"Code agent should attempt triage-preferred approach before falling back to docs-only workarounds",https://github.com/fullsend-ai/agents/issues/271
2026-07-17,agents,issue,opened,270,"Review agent re-review should perform targeted side-effect analysis when fix commits address HIGH/CRITICAL findings",https://github.com/fullsend-ai/agents/issues/270
2026-07-17,agents,issue,opened,269,"Review agent should read plan/spec documents linked from PR description and validate implementation completeness",https://github.com/fullsend-ai/agents/issues/269
2026-07-17,agents,issue,opened,268,"Review agent should escalate findings where the fix does not eliminate the reported bug class",https://github.com/fullsend-ai/agents/issues/268
2026-07-17,agents,issue,opened,267,"Code agent should critically evaluate suggested fixes rather than implementing them verbatim",https://github.com/fullsend-ai/agents/issues/267
2026-07-17,agents,issue,opened,266,"Functional tests still depend on metrics.json after OTel became the Level 1 telemetry artifact",https://github.com/fullsend-ai/agents/issues/266
2026-07-17,agents,issue,opened,265,"Review correctness sub-agent should cross-reference verified facts to detect misleading documentation narratives",https://github.com/fullsend-ai/agents/issues/265
2026-07-17,agents,issue,opened,264,"Correctness sub-agent: add CLI operational safety checklist for destructive commands",https://github.com/fullsend-ai/agents/issues/264
2026-07-17,agents,issue,opened,263,"Correctness sub-agent: detect parallel error variable consolidation gaps",https://github.com/fullsend-ai/agents/issues/263
2026-07-17,agents,issue,opened,262,"Correctness sub-agent: add batch-operation partial-failure consistency checks",https://github.com/fullsend-ai/agents/issues/262
2026-07-17,agents,issue,opened,261,"Review agent should evaluate information architecture of new user-facing documentation",https://github.com/fullsend-ai/agents/issues/261
2026-07-17,agents,issue,opened,260,"Triage routing should not auto-promote ADR issues to ready-to-code",https://github.com/fullsend-ai/agents/issues/260
2026-07-17,agents,issue,opened,259,"Code agent should surface chosen approach before implementing multi-option issues",https://github.com/fullsend-ai/agents/issues/259
2026-07-17,agents,issue,opened,258,"Issue #189 proposed approach was rejected — re-scope before next coder attempt",https://github.com/fullsend-ai/agents/issues/258
2026-07-17,agents,issue,opened,257,"Add pre-review early exit for bot-authored dependency-update PRs",https://github.com/fullsend-ai/agents/issues/257
2026-07-17,agents,issue,opened,256,"Review orchestrator passes roster-table model alias instead of frontmatter model to sub-agents",https://github.com/fullsend-ai/agents/issues/256
2026-07-17,agents,issue,opened,255,"Review orchestrator wastes 6 tool calls discovering skill file paths in sandbox",https://github.com/fullsend-ai/agents/issues/255
2026-07-17,agents,issue,opened,254,"Triage agent should not label proposed-design ADR issues as ready-to-code",https://github.com/fullsend-ai/agents/issues/254
2026-07-17,agents,issue,opened,252,"Close issue #140: sub-agent redundant file reads resolved by PR #172",https://github.com/fullsend-ai/agents/issues/252
2026-07-17,agents,issue,opened,251,"fix(review): address unresolved review findings from PR #172 (sanitization gap, stale prose)",https://github.com/fullsend-ai/agents/issues/251
2026-07-17,agents,issue,opened,250,"Review sub-agents cannot execute large-PR file-fetch fallback (no Bash tool)",https://github.com/fullsend-ai/agents/issues/250
2026-07-17,agents,issue,opened,247,"Document how to run review eval locally",https://github.com/fullsend-ai/agents/issues/247
2026-07-17,agents,issue,opened,246,"Document EVAL_GH_TOKEN permissions for review eval",https://github.com/fullsend-ai/agents/issues/246
2026-07-17,agents,issue,opened,245,"Reintroduce review eval tests — self-review token blocker",https://github.com/fullsend-ai/agents/issues/245
2026-07-17,agents,issue,opened,244,"Review agent should detect cross-agent policy consistency gaps in policies/ changes",https://github.com/fullsend-ai/agents/issues/244
2026-07-17,agents,issue,opened,242,"Fix grep option/pattern confusion in test no-pattern helpers",https://github.com/fullsend-ai/agents/issues/242
2026-07-17,agents,issue,opened,241,"Add review eval test case for draft PR label guard",https://github.com/fullsend-ai/agents/issues/241
2026-07-17,agents,issue,opened,240,"Review agent should use comment-only disposition for PRs that expand fullsend trust boundaries",https://github.com/fullsend-ai/agents/issues/240
2026-07-17,agents,issue,closed,194,"Review post-script should not apply ready-for-merge label to draft PRs",https://github.com/fullsend-ai/agents/issues/194
2026-07-18,fullsend,pr,opened,5294,"chore(deps): update dependency svelte to v5.56.6",https://github.com/fullsend-ai/fullsend/pull/5294
2026-07-18,fullsend,pr,opened,5291,"feat(cli)!: rename --fullsend-dir to --agent-dir with deprecation alias",https://github.com/fullsend-ai/fullsend/pull/5291
2026-07-18,fullsend,pr,opened,5287,"docs(#5286): point --fullsend-dir at fullsend-ai/agents instead of scaffold",https://github.com/fullsend-ai/fullsend/pull/5287
2026-07-18,fullsend,pr,opened,5277,"chore(deps): update cloudflare-workers",https://github.com/fullsend-ai/fullsend/pull/5277
2026-07-18,fullsend,pr,merged,5287,"docs(#5286): point --fullsend-dir at fullsend-ai/agents instead of scaffold",https://github.com/fullsend-ai/fullsend/pull/5287
2026-07-18,fullsend,pr,merged,5255,"docs: add Bring Your Own Agent guide and agent CLI reference",https://github.com/fullsend-ai/fullsend/pull/5255
2026-07-18,fullsend,pr,merged,5252,"chore(deps): update experiments digest to 5d8bed2",https://github.com/fullsend-ai/fullsend/pull/5252
2026-07-18,fullsend,pr,merged,5245,"fix(#5241): add missing --file flag to ImportProfile openshell command",https://github.com/fullsend-ai/fullsend/pull/5245
2026-07-18,fullsend,issue,opened,5302,"Review agent intent-coherence sub-agent should question changes motivated by external scoring frameworks",https://github.com/fullsend-ai/fullsend/issues/5302
2026-07-18,fullsend,issue,opened,5301,"Counter-evidence for review autonomy: agent missed team-policy question on config/tooling PR",https://github.com/fullsend-ai/fullsend/issues/5301
2026-07-18,fullsend,issue,opened,5300,"Review agent should flag new enforcement tooling that may conflict with existing repo conventions",https://github.com/fullsend-ai/fullsend/issues/5300
2026-07-18,fullsend,issue,opened,5299,"Review agent severity guidance should escalate documentation findings that block users or cause security confusion",https://github.com/fullsend-ai/fullsend/issues/5299
2026-07-18,fullsend,issue,opened,5298,"Review orchestrator should promote docs sub-agent budget priority for docs-only PRs",https://github.com/fullsend-ai/fullsend/issues/5298
2026-07-18,fullsend,issue,opened,5297,"Review docs-currency sub-agent should cross-validate documentation examples against actual source files",https://github.com/fullsend-ai/fullsend/issues/5297
2026-07-18,fullsend,issue,opened,5296,"Retro stage fails on fork PRs due to pull_request_target checkout security restriction",https://github.com/fullsend-ai/fullsend/issues/5296
2026-07-18,fullsend,issue,opened,5295,"Skip retro dispatch for bot-authored PRs with zero agent involvement",https://github.com/fullsend-ai/fullsend/issues/5295
2026-07-18,fullsend,issue,opened,5293,"fullsend-ai/agents is missing profiles/ — breaks vertex-ai (and other built-in) provider creation for local runs",https://github.com/fullsend-ai/fullsend/issues/5293
2026-07-18,fullsend,issue,opened,5292,"Evidence for fullsend#5185: retro dispatched on zero-agent-involvement bot PR in rhdh-plugin-export-overlays",https://github.com/fullsend-ai/fullsend/issues/5292
2026-07-18,fullsend,issue,opened,5290,"Evidence for fullsend#5185: retro dispatched on zero-agent-involvement bot PR with close/reopen/close cycle",https://github.com/fullsend-ai/fullsend/issues/5290
2026-07-18,fullsend,issue,opened,5289,"Track autonomy readiness: review agent fully covered human review on docs-only mechanical path update",https://github.com/fullsend-ai/fullsend/issues/5289
2026-07-18,fullsend,issue,opened,5288,"Deprecate --fullsend-dir in favor of a clearer name (e.g. --agent-dir)",https://github.com/fullsend-ai/fullsend/issues/5288
2026-07-18,fullsend,issue,opened,5286,"docs: running-agents-locally.md still points --fullsend-dir at the deprecated scaffold instead of fullsend-ai/agents",https://github.com/fullsend-ai/fullsend/issues/5286
2026-07-18,fullsend,issue,opened,5285,"Retro agent sandbox blocks GitHub API access via proxy",https://github.com/fullsend-ai/fullsend/issues/5285
2026-07-18,fullsend,issue,opened,5284,"Retro agent sandbox cannot reach GitHub API — blocks PR analysis",https://github.com/fullsend-ai/fullsend/issues/5284
2026-07-18,fullsend,issue,opened,5283,"Validate GH_TOKEN before launching retro agent sandbox",https://github.com/fullsend-ai/fullsend/issues/5283
2026-07-18,fullsend,issue,opened,5282,"Pre-fetch PR and workflow context into the retro agent sandbox",https://github.com/fullsend-ai/fullsend/issues/5282
2026-07-18,fullsend,issue,opened,5281,"Retro agent sandbox lacks GitHub API access for workflow analysis",https://github.com/fullsend-ai/fullsend/issues/5281
2026-07-18,fullsend,issue,opened,5280,"Retro agent sandbox lacks GitHub API access, preventing workflow analysis",https://github.com/fullsend-ai/fullsend/issues/5280
2026-07-18,fullsend,issue,opened,5279,"Evidence for fullsend#5185: 6th consecutive bot PR retro in quay-konflux-components within 5 minutes",https://github.com/fullsend-ai/fullsend/issues/5279
2026-07-18,fullsend,issue,opened,5278,"Evidence for fullsend#5185: retro dispatched on zero-agent-involvement bot PR in bot-heavy repo (91% bot PRs)",https://github.com/fullsend-ai/fullsend/issues/5278
2026-07-18,fullsend,issue,closed,5293,"fullsend-ai/agents is missing profiles/ — breaks vertex-ai (and other built-in) provider creation for local runs",https://github.com/fullsend-ai/fullsend/issues/5293
2026-07-18,fullsend,issue,closed,5286,"docs: running-agents-locally.md still points --fullsend-dir at the deprecated scaffold instead of fullsend-ai/agents",https://github.com/fullsend-ai/fullsend/issues/5286
2026-07-18,fullsend,issue,closed,5241,"bug(sandbox): ImportProfile passes positional arg instead of --file flag",https://github.com/fullsend-ai/fullsend/issues/5241
2026-07-18,.fullsend,pr,merged,125,"chore(deps): update fullsend-ai/agents digest to 6565264",https://github.com/fullsend-ai/.fullsend/pull/125
2026-07-18,.fullsend,issue,opened,127,"Fix agent repeatedly fails with Signed-off-by post-script block on PR #5273",https://github.com/fullsend-ai/.fullsend/issues/127
